"","egoID","alter.initial","egoalt_relation","egoalt_relate_othr","egoalter_tie","egoalter_commfreq","alter.gender","alt.gender_othr","alter.age","alter.acad.val","alter.career.val","alter.edu","alter.edu.othr","e0102","e0103","e0203","e0104","e0204","e0304","e0105","e0205","e0305","e0405","e0106","e0206","e0306","e0406","e0506","e0107","e0207","e0307","e0407","e0507","e0607","e0108","e0208","e0308","e0408","e0508","e0608","e0708","e0109","e0209","e0309","e0409","e0509","e0609","e0709","e0809","e0110","e0210","e0310","e0410","e0510","e0610","e0710","e0810","e0910","alterID","alter.genderbi"
"140",1231,"vd","1","parentfig",9,1,"1","",65,6,10,8,"","10","-1","9","8","9","10","6","0","6","10","6","0","4","10","10","10","10","10","10","9","5","4","2","10","6","2","2","5","10","10","9","4","0","0","8","8","4","10","8","8","0","0","10","4","2","123101",0
"141",1232,"tm","1","",9,1,"1","",54,10,8,5,"","5","10","0","10","-3","0","0","2","0","0","3","8","0","2","0","10","8","7","8","0","3","10","0","7","0","0","0","10","10","-5","4","4","0","0","2","-6","3","9","0","1","0","5","2","0","0","123201",0
"142",1233,"ln","1","",10,1,"2","",51,10,10,5,"","10","6","8","6","10","10","8","-3","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","0","0","0","8","2","0","0","0","0","0","1","7","3","0","0","0","0","0","1","0","0","0","123301",1
"143",1235,"ds","1","",6,1,"2","",48,10,10,8,"","2","7","0","7","7","7","0","7","0","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123501",1
"144",1238,"cs","1","",10,1,"1","",47,9,10,6,"","10","10","10","10","5","5","10","9","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123801",0
"145",1239,"ta","1","",9,1,"1","",47,10,10,5,"","8","8","7","6","6","10","6","6","10","10","0","0","3","0","0","0","0","5","0","0","7","2","0","8","3","0","6","10","3","0","5","5","0","7","10","10","4","4","-4","-3","0","5","7","10","10","123901",0
"146",1242,"ac","1","",10,1,"1","",35,8,10,8,"","","10","10","7","5","5","8","4","4","3","10","10","10","6","9","10","10","10","6","7","10","10","10","10","5","5","10","10","10","10","10","1","3","10","10","10","10","4","4","4","10","10","10","5","5","124201",0
"147",1247,"cf","1","",10,2,"1","",44,10,10,7,"","10","","-4","-6","-9","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124701",0
"148",1249,"sb","1","",10,2,"2","",55,10,10,4,"","2","4","0","10","10","0","2","6","8","6","0","6","0","7","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124901",1
"149",1250,"db","1","",10,1,"1","",43,10,10,4,"","2","7","-5","9","-1","10","8","9","6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125001",0
"150",1252,"lf","1","",6,1,"1","",39,10,5,4,"","3","2","4","10","8","0","0","10","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125201",0
"151",1254,"jn","1","",10,2,"1","",52,9,7,8,"","10","10","10","10","10","4","10","10","10","5","10","10","10","4","10","10","10","4","10","5","5","10","10","0","0","0","0","0","","","","","","","","","","","","","","","","","","125401",0
"152",1258,"ns","1","",10,1,"1","",47,9,10,4,"","3","7","0","10","3","1","7","5","0","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125801",0
"153",1259,"dc","1","",10,1,"1","",47,8,10,8,"","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125901",0
"154",1261,"cl","1","",10,1,"1","",40,10,10,5,"","10","10","10","8","8","3","9","8","1","10","6","6","0","0","0","4","6","-3","0","0","6","8","9","9","7","8","8","9","10","10","10","3","0","0","5","1","10","10","0","0","0","7","9","7","9","126101",0
"155",1263,"dk","4","",10,1,"1","",83,9,9,4,"","-3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126301",0
"156",1264,"ng","1","",10,1,"1","",999,10,10,5,"","","9","9","9","9","10","9","9","10","9","10","0","0","0","0","8","0","0","0","0","9","","","","","","","","","","","","","","","","","","","","","","","","","126401",0
"157",1266,"jo","1","",8,2,"1","",50,10,10,4,"","7","8","8","10","0","0","9","0","0","7","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","8","6","8","7","0","9","0","8","8","8","7","9","8","0","0","0","9","126601",0
"158",1267,"hh","1","",10,1,"1","",49,10,10,5,"","9","5","2","5","2","7","7","1","5","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","8","0","0","0","0","0","0","0","126701",0
"159",1269,"cf","3","",10,1,"1","",26,10,8,7,"","0","10","0","10","0","10","10","0","10","8","0","0","0","0","0","0","0","0","0","0","0","6","0","7","0","0","10","10","","","","","","","","","","","","","","","","","","126901",0
"160",1273,"ss","1","",10,2,"1","",52,8,8,7,"","10","5","3","10","9","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127301",0
"161",1274,"lm","1","",8,1,"1","",49,6,7,7,"","7","9","4","8","5","10","1","2","2","3","0","0","0","6","0","0","0","0","7","0","4","4","3","3","0","0","0","0","9","6","8","5","2","0","0","0","4","5","0","3","1","0","0","0","0","127401",0
"162",1275,"ja","1","",10,1,"1","",41,10,10,8,"","10","8","10","10","10","10","8","5","8","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127501",0
"163",1276,"kg","1","",10,1,"1","",44,10,10,7,"","5","6","8","6","0","0","-2","0","0","-1","6","0","0","0","-1","8","5","6","5","4","3","6","8","7","7","6","0","7","10","0","0","0","7","0","0","0","10","7","6","6","6","0","3","6","0","127601",0
"164",1278,"nb","1","",8,2,"1","",51,8,9,10,"GED","7","0","0","8","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127801",0
"165",1279,"dv","1","",10,1,"1","",44,9,10,8,"","10","8","9","10","10","8","8","6","6","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127901",0
"166",1280,"ac","6","",10,1,"1","",18,10,10,5,"","7","4","8","4","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128001",0
"167",1281,"vw","1","",10,1,"1","",50,10,NA,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128101",0
"168",1282,"bg","1","",10,1,"1","",50,6,8,6,"","10","5","3","8","6","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128201",0
"169",1283,"rwhal","1","",9,2,"2","",53,10,10,8,"","8","10","10","10","6","10","10","4","4","7","10","5","4","3","10","10","10","10","1","10","10","","","","","","","","","","","","","","","","","","","","","","","","","128301",1
"170",1284,"bp","1","",9,2,"2","",51,10,8,4,"","","0","0","0","0","4","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128401",1
"171",1286,"lg","6","",6,4,"1","",25,7,7,6,"","4","2","5","0","4","0","0","2","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128601",0
"172",1287,"ag","1","",10,2,"2","",41,10,10,4,"","10","7","8","10","10","10","0","3","0","0","3","5","10","10","0","10","10","7","10","0","0","10","10","5","10","0","0","10","7","8","10","10","2","10","6","6","5","6","10","10","0","10","0","0","10","128701",1
"173",1288,"jg","6","",8,1,"1","",21,8,10,7,"","7","4","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128801",0
"174",1291,"lt","8","academic",10,6,"1","",52,8,8,8,"","0","0","0","8","0","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0","10","","","","","","","","","","","","","","","","","","","","","","","","","129101",0
"175",1292,"pc","4","",6,4,"2","",55,9,8,9,"","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129201",1
"176",1293,"wh","1","",8,2,"2","",45,10,10,7,"","","8","8","6","7","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129301",1
"177",1294,"cb","1","",10,1,"1","",41,10,10,4,"","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129401",0
"178",1296,"eg","1","",10,1,"2","",50,10,9,6,"","10","8","10","10","10","10","7","7","10","10","10","9","10","10","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129601",1
"179",1297,"ph","1","",10,2,"2","",56,10,10,5,"","","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129701",1
"180",1298,"ar","1","",10,1,"1","",36,2,8,7,"","4","0","0","6","0","0","8","0","0","10","4","9","0","0","4","10","10","0","0","0","10","4","10","0","0","6","10","","7","10","0","0","0","10","10","10","10","0","0","6","10","9","9","9","10","129801",0
"181",1299,"sp","4","",8,1,"1","",90,10,10,9,"","4","8","10","4","7","7","10","10","10","0","0","0","0","0","5","0","0","0","7","0","0","-3","0","0","6","2","0","0","6","6","6","7","0","0","0","10","3","8","8","10","3","0","7","7","7","129901",0
"182",1300,"ms","1","",10,2,"2","",49,10,10,8,"","10","8","8","9","9","10","8","10","7","7","6","8","6","6","10","0","4","0","0","0","0","7","7","5","4","4","2","1","6","6","7","6","5","4","0","7","7","9","7","10","10","8","1","8","9","130001",1
"183",1310,"kw","1","",10,1,"1","",38,7,7,5,"","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131001",0
"184",1311,"cl","1","",10,1,"1","",45,10,10,7,"","","10","6","10","9","9","10","10","10","6","6","6","6","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131101",0
"185",1313,"kg","1","",10,1,"1","",50,7,7,7,"","","10","10","8","8","10","6","6","0","0","3","2","6","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131301",0
"186",1314,"dm","1","",10,1,"1","",52,10,10,5,"","10","10","10","10","9","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","7","10","10","10","10","10","10","10","8","10","10","10","10","10","131401",0
"187",1315,"kt","4","",10,1,"1","",18,8,10,5,"","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131501",0
"188",1318,"js","1","",10,1,"1","",60,10,10,5,"","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131801",0
"189",1322,"kp","1","",10,1,"1","",35,8,10,4,"","10","10","10","10","10","10","10","10","10","8","10","6","8","8","6","9","6","8","8","6","10","8","6","7","7","6","10","10","10","10","10","10","6","9","9","10","10","10","10","9","10","6","6","6","6","132201",0
"190",1323,"kd","1","",10,1,"1","",45,8,10,6,"","10","10","10","10","10","10","10","10","10","10","8","8","8","8","8","6","6","7","6","9","8","7","7","7","7","9","8","8","6","5","5","6","9","7","10","7","9","9","10","6","10","8","8","1","6","132301",0
"191",1324,"h.b.","8","academic",6,3,"1","",46,8,10,8,"","0","0","0","0","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","132401",0
"192",1325,"th","1","",10,1,"2","",51,10,10,9,"","10","8","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132501",1
"193",1326,"bb","1","",10,1,"2","",42,10,10,6,"","10","10","10","10","10","10","2","6","0","0","8","10","0","0","10","10","10","10","10","0","3","10","10","10","10","0","0","10","10","10","10","10","1","1","10","10","10","10","10","10","0","0","10","10","10","132601",1
"194",1327,"fd","1","",6,1,"1","",38,10,10,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132701",0
"195",1328,"hh","5","",10,1,"2","",19,10,10,7,"","10","10","10","10","10","10","4","10","10","10","10","10","10","10","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132801",1
"196",1329,"ac","6","",10,1,"1","",18,10,10,5,"","4","3","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132901",0
"197",1330,"ac","6","",10,1,"1","",18,10,10,5,"","4","3","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133001",0
"198",1335,"em","1","",4,1,"1","",48,0,10,1,"","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133501",0
"199",1337,"lc","1","",10,1,"1","",45,10,10,7,"","10","0","0","9","9","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133701",0
"200",1338,"qq","1","",10,1,"1","",42,10,10,6,"","","10","10","8","9","9","10","10","10","9","10","10","10","8","10","10","9","10","10","10","9","10","10","9","10","10","10","8","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","133801",0
"201",1340,"pm","1","",10,2,"2","",55,9,8,7,"","10","10","10","9","9","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134001",1
"202",1343,"do","8","academic",10,6,"1","",36,10,10,7,"","-2","10","-2","-2","-2","10","2","2","5","5","2","0","3","3","0","7","7","5","6","4","0","0","1","0","0","0","0","0","0","0","10","10","4","0","0","0","0","0","10","10","3","0","0","0","3","134301",0
"203",1345,"ta","1","",6,1,"1","",40,10,10,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134501",0
"204",1347,"ds","1","",6,1,"2","",48,8,8,8,"","0","0","3","7","4","0","4","7","7","7","0","3","4","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134701",1
