"","egoID","X","Q94_1","Q94_2","Q94_3","Q94_4","Q94_5","Q94_6","Q96_1","Q96_2","Q96_3","Q96_4","Q96_5","Q96_6","Q98_1","Q98_2","Q98_3","Q98_4","Q98_5","Q98_6","Q100_1","Q100_2","Q100_3","Q100_4","Q100_5","Q100_6","Q102_1","Q102_2","Q102_3","Q102_4","ego.careerval","ego.acadval","ego.gender","ego.race","Q3_9_TEXT","Q3_7_TEXT","ego.workhours","ego.studentorg","ego.belong","ego.age","ego.year","ext_reg","int_toknow","ext_iden","int_stim","amotiv","int_accomp","ext_intro","ego.genderbi","ego.racetri","mean.clo","mean.comm","mean.careerval","mean.acadval","mean.edu","alt.edudiverse","alt.type","alt.age","alt.agesd","alt.female","alt.male","alt.genratio","ego.ager","mean.eigen","dens","mean.deg","mean.bet","deg.centr","alter.aca.value.avg","alter.career.value.avg","density","gendersim","agediver.x","belong_cat","agediver.y"
"709",2361,774,5,3,3,3,3,3,3,3,3,3,3,3,3,5,2,4,2,3,5,2,4,3,3,4,1,4,2,4,10,10,2,7,NA,1,30,3,5,4,1,3.25,3.25,3,2.5,3.75,2.5,4,1,3,7.4,1.7,7.3,6.6,4.9,4,4,49.7,19.5394188472659,5,5,1,18,0.768935153826062,0.688888888888889,6.2,1.5,0.311111111111111,6.6,7.3,0.688888888888889,0,3.32192809488736,1,3.32192809488736
"710",2363,775,4,3,2,4,3,2,3,4,2,3,2,4,3,2,3,2,3,1,1,2,2,3,2,2,1,3,2,2,9,9,1,1,NA,NA,25,3,2,5,2,3.5,2.25,2.5,2,2.75,2.25,2.25,0,1,8.75,2.75,9.25,8.5,4.25,3,4,34.25,20.0727842280703,1,3,0.333333333333333,19,0.726299612885912,0.666666666666667,2,0.75,0.333333333333333,8.5,9.25,0.666666666666667,-0.5,2,0,2
"711",2366,776,1,5,5,4,1,5,5,5,5,5,3,2,5,5,5,4,5,3,2,5,3,5,5,5,3,3,4,NA,8,8,1,8,NA,NA,30,3,3,4,1,4,4.75,5,3.25,2,4.75,NA,0,3,10,1,10,10,3,2,3,31.6666666666667,10.2143689640297,2,1,2,18,0.956564615223302,1,2,0,0,10,10,1,0.333333333333333,1.58496250072116,0,1.58496250072116
"712",2367,777,4,2,5,2,1,3,4,5,2,5,1,1,3,4,5,2,5,1,1,3,4,5,2,5,1,1,2,4,10,10,1,1,NA,NA,0,3,4,4,1,4.75,2,5,1.25,1,2.75,4,0,1,9.16666666666667,2.83333333333333,8.33333333333333,8.33333333333333,3.66666666666667,2,4,34.8333333333333,21.4235073381243,3,3,1,18,0.599770024161479,0.466666666666667,2.33333333333333,0,0.133333333333333,8.33333333333333,8.33333333333333,0.466666666666667,0,2.25162916738782,1,2.25162916738782
"713",2368,778,2,3,2,4,2,3,4,3,2,3,3,2,1,2,2,3,2,1,2,3,1,3,3,2,4,2,2,4,10,10,1,2,NA,NA,0,3,3,4,1,2.5,2.75,2.25,3,2,2.25,2.75,0,2,10,1.75,10,10,4.75,3,4,56.5,9.19238815542512,2,2,1,18,0.830674147413012,0.666666666666667,2,0.5,0.333333333333333,10,10,0.666666666666667,0,1,0,1
"714",2371,779,5,2,5,2,4,3,5,5,5,5,5,5,2,5,5,3,5,5,2,4,5,5,3,5,2,2,3,5,10,10,1,1,NA,NA,5,1,5,4,1,5,3.25,5,3.5,3.25,3,5,0,1,9.33333333333333,4.33333333333333,9.33333333333333,10,7,1,2,NA,NA,1,2,0.5,18,1,1,1,0,0,10,9,1,0,0,1,0
"715",2372,780,4,2,4,1,1,4,3,4,3,4,4,1,3,1,2,3,4,1,1,2,1,3,3,4,1,1,3,2,8,10,1,2,NA,NA,0,1,5,4,1,3.25,2.75,4,1.75,1,3,1.75,0,2,9.8,2.4,9.6,10,7,3,4,38.8,17.4126390877431,3,2,1.5,18,0.820753293721607,0.7,2.8,0.6,0.3,10,9.6,0.7,0.2,1.92192809488736,1,1.92192809488736
"716",2373,781,4,2,5,2,1,1,5,5,1,5,2,1,5,5,5,2,5,2,1,3,3,5,2,5,2,1,5,5,10,10,1,1,NA,NA,24,3,3,5,1,4.75,1.75,5,2,1,3.5,4.5,0,1,9.5,1.2,10,10,4.3,2,4,21.9,7.70930174097067,5,5,1,19,0.724040627411761,0.733333333333333,6.6,2.4,0.266666666666667,10,10,0.733333333333333,0,1.57095059445467,0,1.57095059445467
"717",2374,782,3,4,5,1,1,5,4,5,4,5,1,1,5,4,4,4,5,1,1,4,4,5,5,5,3,1,4,5,9,9,1,1,NA,NA,0,1,3,4,1,4.25,4.25,5,1.5,1,4.5,4.25,0,1,9.75,1.5,5.75,6.25,5.75,3,3,46,18.7438878926794,1,3,0.333333333333333,18,0.778414449914765,1,3,0.125,0,6.25,5.75,1,-0.5,2,0,2
"718",2379,783,3,4,5,3,1,5,4,5,2,3,1,1,5,4,4,3,4,NA,1,4,3,5,2,3,2,1,4,5,9,9,1,2,NA,NA,0,1,5,4,1,4.25,2.75,3.75,NA,1,4.5,4,0,2,7,1.25,6.75,7.75,5.75,3,4,31.5,14.6401275039985,1,3,0.333333333333333,18,0.677739078333979,0.666666666666667,2,0.5,0.333333333333333,7.75,6.75,0.666666666666667,-0.5,1.5,1,1.5
"719",2383,784,4,3,4,2,1,3,3,4,2,4,1,2,2,3,5,2,3,2,1,3,4,5,2,2,1,1,2,2,9,8,1,1,NA,NA,35,3,2,4,1,4.5,2.25,3.25,1.5,1.25,2.5,3,0,1,7.88888888888889,2.77777777777778,6.44444444444444,6.77777777777778,5.77777777777778,3,5,38,17.4427635425124,3,5,0.6,18,0.464013549456301,0.555555555555556,4.44444444444444,3.14814814814815,0.444444444444444,6.77777777777778,6.44444444444444,0.555555555555556,-0.111111111111111,2.94770277922009,0,2.94770277922009
"720",2385,785,5,5,5,3,1,3,4,4,4,4,1,2,3,3,3,5,3,1,1,3,3,3,4,3,4,2,4,4,8,10,1,1,NA,NA,25,2,4,4,1,3.75,4.5,3.75,2.25,1.5,3.25,3.5,0,1,6.5,4,7.33333333333333,7.83333333333333,7.83333333333333,3,4,49.1666666666667,16.714265364253,0,6,0,18,0.613350595525555,0.5,2,1.2,0.25,7.4,7.4,0.5,-1,2.32192809488736,1,2.32192809488736
"721",2386,786,4,4,5,3,1,3,4,5,3,5,3,3,3,4,4,3,4,3,2,4,5,5,3,5,3,1,3,5,10,10,1,1,NA,NA,0,2,4,5,1,4.5,3.25,4.75,3,1.75,3.25,4.5,0,1,8.85714285714286,3,9,8.57142857142857,6.14285714285714,4,4,37.5,27.5771644662754,3,4,0.75,19,0.763023506338358,0.666666666666667,3.33333333333333,1.16666666666667,0.133333333333333,8.83333333333333,9.33333333333333,0.666666666666667,0,1,1,1
"722",2387,787,4,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,10,10,1,2,NA,NA,0,2,4,4,1,4.75,5,5,5,1,5,5,0,2,9.5,1.75,10,10,4.75,3,4,37.75,15.945218719102,1,2,0.5,18,0.867048894218727,0.833333333333333,2.5,0.25,0.166666666666667,10,10,0.833333333333333,-0.333333333333333,2,1,2
"723",2389,788,5,3,5,2,3,3,5,5,2,5,2,3,3,4,5,4,4,2,2,4,4,4,2,5,3,3,4,5,7,8,2,1,NA,NA,25,1,4,6,3,4.75,2.75,4.75,2.25,2.75,3.5,4.5,1,1,6,2.2,4.8,4,5.2,5,4,36.8,13.0111063668271,6,4,1.5,20,0.743712978370919,0.711111111111111,6.4,4.43333333333333,0.288888888888889,4,4.8,0.711111111111111,-0.2,3.32192809488736,1,3.32192809488736
"724",2393,789,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,4,4,3,3,3,3,3,5,10,10,1,1,NA,NA,30,1,4,4,1,3,2.75,3.5,2.75,3,3,3.75,0,1,9.5,1.7,6.2,9.7,4.8,4,5,23.3,13.4746675902104,3,7,0.428571428571429,18,0.799122294639963,0.933333333333333,8.4,2.86666666666667,0.0666666666666667,9.7,6.2,0.933333333333333,-0.4,2.16096404744368,1,2.16096404744368
"725",2395,790,4,4,5,3,1,3,3,4,3,5,2,1,3,4,5,4,5,2,1,3,3,4,4,4,1,1,3,4,9,9,1,1,NA,NA,0,1,4,5,1,4.25,3.75,4.75,2,1,3,3.5,0,1,9.83333333333333,2.83333333333333,9,9,6.66666666666667,2,4,49.5,0.707106781186548,2,4,0.5,19,0.681194796428318,0.6,3,1.33333333333333,0.2,9,9,0.6,-0.333333333333333,1,1,1
"726",2396,791,5,2,4,3,4,2,5,5,2,4,1,2,4,2,5,1,4,2,2,4,3,5,3,3,1,2,2,3,10,4,2,2,NA,NA,0,1,3,5,2,5,2,3.75,1.75,2.5,3,3.25,1,2,10,2,9.16666666666667,7.5,6.33333333333333,4,5,39.8333333333333,14.4418373715628,2,4,0.5,19,0.734886818848284,0.933333333333333,4.66666666666667,1,0.0666666666666667,7.5,9.16666666666667,0.933333333333333,0.333333333333333,2.25162916738782,0,2.25162916738782
"727",2397,792,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,2,1,NA,NA,NA,2,5,6,3,3,3,3,3,3,3,3,1,1,6,2,8.25,8.5,4.77777777777778,6,3,32.5,17.0796453626615,6,3,2,20,0.803693767525132,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,10,10,0.666666666666667,-0.333333333333333,1.58496250072116,1,1.58496250072116
"728",2399,793,3,4,4,3,1,4,3,4,3,5,2,1,2,3,4,3,4,2,1,3,4,4,4,4,3,1,4,4,10,10,1,1,NA,NA,10,1,5,4,1,3.75,3.5,4.25,2.5,1,3.25,3.5,0,1,10,2,8.9,8.8,6.5,4,4,30.7,17.3464693814044,2,8,0.25,18,0.746694241971658,0.622222222222222,5.6,1.9,0.266666666666667,8.8,8.9,0.622222222222222,-0.6,2.32192809488736,1,2.32192809488736
"729",2400,794,3,5,5,3,1,5,5,5,5,5,3,1,5,5,5,5,5,3,1,5,5,5,5,5,3,1,5,5,10,10,1,1,NA,NA,15,3,5,5,2,4.5,5,5,3,1,5,5,0,1,9,1,10,10,4.5,2,2,47.5,0.707106781186548,1,1,1,19,1,1,1,0,0,10,10,1,0,1,1,1
"730",2401,795,4,4,5,3,2,3,5,5,4,5,4,3,5,5,5,4,5,3,3,5,5,5,4,5,3,3,5,5,8,7,2,2,NA,NA,0,3,3,4,1,4.75,4,5,3.25,2.75,4.5,5,1,2,9.66666666666667,2.66666666666667,8,8.5,4.5,2,4,42.5,13.0499042142079,1,5,0.2,18,1,1,5,0,0,8.5,8,1,0.666666666666667,2.25162916738782,0,2.25162916738782
"731",2405,797,1,4,2,3,5,1,3,3,2,4,3,2,1,2,3,5,2,1,3,3,2,4,5,3,2,3,2,3,10,10,1,2,NA,NA,40,3,3,5,1,2.75,4,2.75,2.25,3.25,1.75,2.5,0,2,10,2.5,10,10,5.25,3,5,33.25,9.74251849711699,2,2,1,19,1,1,1,0,0,10,10,1,-1,1,0,1
"732",2406,798,3,2,4,1,3,2,2,4,4,4,2,3,3,2,4,4,2,1,2,4,2,3,1,1,2,2,2,3,7,9,1,1,NA,NA,8,1,5,4,1,3.5,2.75,2.75,1.5,2.5,2.75,2.25,0,1,7.6,2.8,8,7.6,5.6,2,5,37.6,18.3929334256393,1,4,0.25,18,0.75610317711609,0.5,2,1.6,0.25,7.6,8,0.5,-0.6,1.92192809488736,1,1.92192809488736
"733",2408,799,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,4,2,3,3,3,3,4,3,2,1,10,10,1,2,NA,NA,0,3,5,4,1,3,3.25,3,3.25,3.5,2.5,2.5,0,2,7.71428571428571,3.9,10,7.14285714285714,4.1,5,4,34.5555555555556,14.3623736818737,6,4,1.5,18,0.666666666666667,0.466666666666667,2.33333333333333,0,0.133333333333333,NA,NA,0.466666666666667,-0.333333333333333,2.25162916738782,1,2.25162916738782
"734",2409,800,4,4,5,4,1,4,5,5,4,5,3,1,3,5,4,4,4,3,1,4,5,5,4,4,3,1,4,5,10,10,1,8,NA,NA,45,2,4,5,1,4.5,4,4.5,3.25,1,3.75,5,0,3,8.66666666666667,1,9,8.66666666666667,4,1,2,18.6666666666667,0.577350269189626,0,3,0,19,0.965105311919525,1,2,0,0,8.66666666666667,9,1,-1,0.918295834054489,1,0.918295834054489
"735",2412,802,4,2,5,2,3,3,4,5,2,5,1,2,2,4,5,2,5,1,1,3,3,5,3,5,2,1,2,3,10,10,1,1,NA,NA,40,1,4,6,3,4.75,2.25,5,1.5,1.75,2.5,3.5,0,1,10,1.5,8.5,8,7,1,2,45,9.89949493661167,0,2,0,20,1,1,1,0,0,8,8.5,1,-1,1,1,1
"736",2414,804,3,1,4,4,4,2,3,4,4,4,1,5,3,2,3,2,3,1,5,1,2,5,1,2,1,2,2,2,9,6,1,2,NA,NA,14,1,3,6,3,3.75,2,3.25,1.75,4,2,2.25,0,2,7.75,2.25,9,6.25,6,3,3,42.5,10.2794292967395,2,2,1,20,0.906668377915042,1,3,0.125,0,6.25,9,1,0,2,0,2
"737",2416,805,5,2,5,1,5,1,4,5,1,5,1,5,1,1,5,1,5,1,5,1,3,5,1,4,1,5,1,4,10,1,1,2,NA,NA,40,3,1,6,3,5,1.25,4.75,1,5,1,3,0,2,3.5,2.5,10,9,6.5,2,3,30.5,14.8492424049175,0,2,0,20,1,1,1,0,0,9,10,1,-1,1,0,1
"738",2417,806,4,4,5,3,1,3,5,4,4,5,4,3,3,3,5,4,4,2,3,2,3,3,4,3,3,3,2,3,10,2,1,9,NA,NA,20,3,3,4,1,4,4,4.25,3,2.5,2.5,3.5,0,3,5.33333333333333,4,8,10,8.33333333333333,2,3,57.3333333333333,26.6333124739176,1,2,0.5,18,0.754970354689117,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,10,NA,0.666666666666667,-0.333333333333333,1.58496250072116,0,1.58496250072116
"739",2419,807,2,4,5,3,1,5,5,5,3,4,2,1,5,4,5,3,3,2,1,5,5,3,4,3,2,1,5,5,8,10,1,9,NA,NA,0,1,4,4,2,3.75,3.5,3.75,2.25,1,5,4.75,0,3,9.28571428571429,2.28571428571429,7.57142857142857,8.85714285714286,5.85714285714286,3,4,29.1428571428571,10.8999781563783,4,3,1.33333333333333,18,0.783746612419932,1,6,1.52380952380952,0,8.85714285714286,7.57142857142857,1,0.142857142857143,2.52164063634332,1,2.52164063634332
"740",2420,808,4,3,5,3,1,2,4,4,3,5,1,1,3,4,5,3,5,2,1,3,3,5,4,4,2,1,3,5,6,5,3,1,NA,NA,5,1,4,5,3,4.5,3.25,4.75,2,1,2.75,4,NA,1,-2,2.33333333333333,9.66666666666667,9.33333333333333,7.33333333333333,2,3,44.5,0.707106781186548,1,1,1,19,0.725565603609701,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,9.33333333333333,9.66666666666667,0.666666666666667,1,1,1,1
"741",2421,809,5,4,4,5,3,2,2,5,5,5,4,2,4,4,5,5,4,4,4,2,1,4,5,4,1,4,2,2,6,6,1,2,NA,NA,0,3,3,4,1,4.75,4.75,4.25,3.5,3.25,2.5,2.25,0,2,5.75,1.25,7,7.75,6,2,3,32.75,17.0367250374008,1,3,0.333333333333333,18,1,1,1,0,0,10,7.5,1,-1,0,0,0
"742",2422,810,5,4,5,3,1,4,5,5,5,5,5,1,5,2,5,5,5,5,1,5,5,5,5,5,1,1,5,5,10,10,1,2,NA,NA,0,1,5,6,3,5,4.75,5,3.5,1,4.75,4.25,0,2,8.6,1.6,10,10,6,4,5,39.25,17.423642940939,1,4,0.25,20,0.885345316287277,1,3,0.75,0,10,10,1,-0.5,1.5,1,1.5
"743",2424,811,5,4,5,3,1,1,5,5,2,5,2,2,5,5,5,5,5,2,1,3,5,5,5,5,3,2,3,5,10,10,1,1,NA,NA,40,3,3,7,3,5,4,5,2.5,1.5,3,5,0,1,8.2,1.4,9,9.6,5.4,3,4,33.8,18.7136313953225,2,3,0.666666666666667,21,0.900195132313789,1,4,0,0,9.6,9,1,-0.2,1.92192809488736,0,1.92192809488736
"744",2425,812,5,4,5,3,2,3,5,5,4,5,1,1,2,5,5,3,4,1,1,3,4,5,2,4,1,1,3,5,10,10,2,2,NA,NA,20,3,4,4,1,5,3.25,4.5,1.5,1.25,2.75,4.75,1,2,10,2.33333333333333,10,10,4,3,3,44,8.18535277187245,1,2,0.5,18,0.909825183263162,1,2,0,0,10,10,1,0.333333333333333,1.58496250072116,1,1.58496250072116
"745",2426,813,2,1,2,2,3,2,2,3,2,3,2,2,2,2,1,2,2,1,2,3,2,2,2,3,2,3,2,2,10,10,2,2,NA,NA,26,3,5,7,2,2,1.75,2.5,1.75,2.5,2.25,2,1,2,10,1,10,9,5.25,3,4,265,489.3369663807,2,1,2,21,0.890388203202207,0.833333333333333,2.5,0.25,0.166666666666667,9,10,0.833333333333333,-0.333333333333333,1.5,1,1.5
"746",2427,814,5,5,4,3,1,3,5,5,4,4,3,1,4,4,5,5,5,5,1,3,4,4,4,5,3,1,3,5,10,10,1,2,NA,NA,23,1,5,4,1,4.75,4.5,4.5,3.5,1,3.25,4.5,0,2,8.71428571428571,1.71428571428571,8.57142857142857,8.85714285714286,5.28571428571429,5,6,26.4285714285714,10.2446269308541,3,4,0.75,18,0.724141276533786,0.8,3.2,1.2,0.2,8.4,8,0.8,0.2,2.32192809488736,1,2.32192809488736
"747",2429,815,4,4,5,4,2,4,5,5,3,NA,NA,NA,4,4,4,4,5,2,1,2,4,4,4,5,2,1,4,5,10,10,1,2,NA,NA,0,3,3,4,1,4.25,3.75,NA,NA,NA,3.5,4.5,0,2,7.5,2.5,9,8.8,4.5,4,4,34.5,19.6426406914481,2,8,0.25,18,0.569282207166998,0.488888888888889,4.4,3.7,0.177777777777778,8.8,9,0.488888888888889,-0.6,2.92192809488736,0,2.92192809488736
"748",2431,816,3,4,5,4,1,4,5,5,4,5,3,1,4,4,4,4,4,2,1,4,3,2,4,4,1,1,4,5,10,10,1,1,NA,NA,9,1,4,4,1,3.5,4,4.5,2.5,1,4,4.25,0,1,9.4,1.4,7.4,7.2,4,3,5,43.6,23.9958329715807,3,2,1.5,18,0.906756311462932,0.9,3.6,0.2,0.1,7.2,7.4,0.9,0.2,2.32192809488736,1,2.32192809488736
"749",2433,817,5,2,5,1,1,2,3,5,1,5,1,2,2,1,5,3,2,1,1,1,2,5,3,5,1,1,2,2,10,7,2,1,NA,NA,0,3,4,4,1,5,2.25,4.25,1,1.25,1.75,2,1,1,8.8,2.2,8.6,9.4,5.8,4,4,58.2,20.5231576517845,2,3,0.666666666666667,18,0.744037341408366,0.8,3.2,1,0.2,9.4,8.6,0.8,0.2,2.32192809488736,1,2.32192809488736
"750",2435,818,4,5,5,4,2,4,3,4,4,3,3,3,5,2,1,3,4,2,4,4,2,4,2,5,5,2,5,5,10,8,3,1,NA,NA,25,2,2,4,1,3.25,3.5,4.25,3.5,2.75,4.5,3,NA,1,8.5,2.5,9.25,9,6.75,3,5,36.75,13.0735101126923,2,1,2,18,0.666538059241014,0.666666666666667,2,1,0.333333333333333,9,9.25,0.666666666666667,0.5,2,0,2
"751",2438,819,4,3,5,2,1,3,5,5,5,5,5,5,4,5,5,4,5,5,1,3,4,5,4,5,3,1,3,4,10,10,1,2,NA,NA,30,3,4,5,2,4.75,4,5,3.75,2,3.25,4.5,0,2,10,1.28571428571429,9.71428571428571,9.42857142857143,5.42857142857143,4,5,45.7142857142857,25.3095126103098,1,6,0.166666666666667,19,0.801871563288537,1,6,1.97619047619048,0,9.42857142857143,9.71428571428571,1,-0.714285714285714,2.8073549220576,1,2.8073549220576
"752",2439,820,4,5,5,3,1,3,4,4,4,5,4,2,3,5,5,5,5,2,1,3,4,4,4,4,2,1,5,5,10,10,1,1,NA,NA,16,1,4,5,1,4.25,4.5,4.75,2.75,1.25,3.5,4.5,0,1,9.8,2.9,9.3,9.8,7.9,3,3,47.3,11.5667146973066,4,6,0.666666666666667,19,0.487729355205046,0.416666666666667,3.33333333333333,3.88888888888889,0.208333333333333,9.77777777777778,9.22222222222222,0.416666666666667,-0.111111111111111,2.72548055699787,1,2.72548055699787
"753",2451,821,2,2,4,2,1,1,2,4,4,4,2,1,4,3,4,2,4,2,1,2,2,2,4,5,1,1,4,4,9,9,1,2,NA,NA,27,3,4,6,2,3,3,4.25,1.75,1,2.75,2.75,0,2,10,2.25,10,10,4.75,4,3,40,10.6144555520604,1,3,0.333333333333333,20,0.935664234530948,0.833333333333333,2.5,1,0.166666666666667,10,10,0.833333333333333,-0.5,2,1,2
"754",2452,822,2,4,5,2,1,4,4,5,3,5,2,1,4,4,5,4,4,2,1,4,4,5,4,4,3,1,4,4,10,10,2,1,NA,NA,15,3,4,5,1,4.25,3.75,4.5,2.25,1,4,4,1,1,8.8,3.2,10,9.4,6.2,3,5,223.6,433.720877984909,3,2,1.5,19,0.610900732113317,0.5,2,1.4,0.25,9.4,10,0.5,-0.2,2.32192809488736,1,2.32192809488736
"755",2455,825,2,3,4,2,3,2,4,3,2,4,2,2,4,4,4,3,4,2,1,4,4,3,3,2,2,1,3,5,10,8,2,1,NA,NA,0,2,3,4,1,3,2.75,3.5,2,1.75,3.25,4.25,1,1,8.8,1.8,8.4,7.9,6,3,3,31,17.5245859041266,7,3,2.33333333333333,18,0.82588670088788,0.733333333333333,6.6,2.61666666666667,0.155555555555556,7.9,8.4,0.733333333333333,-0.4,1.96096404744368,0,1.96096404744368
"756",2458,826,3,4,5,4,2,1,4,2,5,4,2,2,2,3,4,5,4,1,1,1,4,2,5,2,1,1,3,3,4,-5,2,1,NA,NA,10,2,4,4,1,2.75,4.75,3.75,2,1.5,1.75,3.5,1,1,2.25,4,5,6,5.75,3,3,39.5,11.9023807142381,2,2,1,18,1,1,1,0,0,8.5,5.5,1,0,1,1,1
"757",2462,827,5,3,5,3,2,2,4,5,3,5,3,2,2,4,3,5,5,2,1,2,4,5,5,5,1,1,5,5,9,9,1,2,NA,NA,30,3,3,4,1,4.5,4,5,2.25,1.5,2.75,4.25,0,2,9.66666666666667,2.66666666666667,8.66666666666667,9,6.83333333333333,5,5,40,14.8189068422742,0,6,0,18,0.800144852780541,0.733333333333333,3.66666666666667,0.75,0.266666666666667,9,8.66666666666667,0.733333333333333,-1,2.58496250072116,0,2.58496250072116
"758",2463,828,3,2,4,2,2,4,3,5,4,4,3,3,2,3,3,4,4,4,3,3,5,5,5,4,2,3,4,5,3,4,1,1,NA,NA,30,1,3,4,1,4,3.75,4,2.75,2.75,3.25,4,0,1,4.28571428571429,2.14285714285714,8,0.428571428571429,4.85714285714286,5,6,29.4285714285714,21.0938943998585,3,4,0.75,18,0.700104572602548,0.809523809523809,4.85714285714286,1.71428571428571,0.19047619047619,0.428571428571429,NA,0.80952380952381,-0.142857142857143,2.12808527889139,0,2.12808527889139
"759",2464,829,4,3,5,3,1,1,2,5,2,5,2,1,3,3,5,3,4,3,1,3,4,5,5,3,3,1,4,4,10,10,1,1,NA,NA,0,3,5,4,1,4.75,3.25,4.25,2.75,1,2.75,3.25,0,1,8.3,2,7.8,5.9,4,1,2,18.3,0.483045891539648,5,5,1,18,0.466179105600479,0.428571428571429,3,0,0,6.125,8.25,0.428571428571429,0.25,0.954434002924965,1,0.954434002924965
"760",2466,830,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,5,5,5,5,10,10,2,2,NA,NA,20,3,5,5,1,4,5,NA,5,4,5,5,1,2,10,1.3,10,10,5.2,2,4,35.1,19.8966775562599,5,5,1,19,1,1,9,0,0,10,10,1,0,2.92192809488736,1,2.92192809488736
"761",2467,831,4,3,5,3,1,3,5,5,3,4,2,1,5,4,4,3,4,2,1,4,4,4,4,4,4,1,4,4,10,10,1,1,NA,NA,0,3,5,4,1,4.25,3.25,4.25,2.75,1,4,4.25,0,1,10,4,10,10,8.1,2,3,51.1,11.7137146589419,2,8,0.25,18,0.747807534712141,0.733333333333333,6.6,1.2,0.266666666666667,10,10,0.733333333333333,-0.6,2.52192809488736,1,2.52192809488736
"762",2468,832,5,3,4,3,1,3,5,5,3,4,3,1,5,4,5,3,3,3,2,5,5,5,4,5,2,2,4,4,10,10,1,2,NA,NA,12,3,4,4,1,5,3.25,4,2.75,1.5,4.25,4.5,0,2,8.71428571428571,2.57142857142857,9.28571428571429,9.28571428571429,6.85714285714286,5,5,40,17.5783958312469,1,6,0.166666666666667,18,0.593878012076771,0.666666666666667,4,2.85714285714286,0.166666666666667,9.28571428571429,9.28571428571429,0.666666666666667,-0.714285714285714,2.52164063634332,1,2.52164063634332
"763",2469,833,1,2,5,2,1,3,4,1,4,3,1,1,1,4,4,3,5,1,1,1,4,2,4,5,2,1,3,4,8,7,1,1,NA,NA,0,1,4,4,1,2,3.25,4.5,1.5,1,2,4,0,1,7,3.8,8,7.4,6.6,3,4,43.4,15.1426549851735,2,2,1,18,0.4,0.3,1.2,0.2,0.2,7.4,8,0.3,0.2,2.32192809488736,1,2.32192809488736
"764",2470,834,2,3,3,3,5,2,3,5,3,5,3,3,3,3,3,5,5,3,3,5,3,3,3,5,3,4,3,4,10,2,3,1,NA,NA,40,1,1,9,3,3.25,3.5,4.5,3,3.75,3.25,3.25,NA,1,8.2,1.4,4.6,3.8,4.6,4,5,37.8,16.7391756069407,4,1,4,23,0.680577154218277,0.6,2.4,1,0.4,3.8,4.6,0.6,1,2.32192809488736,0,2.32192809488736
"765",2472,835,4,5,5,4,1,5,5,5,5,5,2,1,5,5,5,5,4,3,1,5,5,5,5,5,2,3,4,5,10,10,1,9,NA,NA,10,1,3,4,1,4.75,5,4.75,2.75,1.5,4.75,5,0,3,10,1.66666666666667,8,8.66666666666667,7.33333333333333,2,2,59.3333333333333,16.1967074843418,1,2,0.5,18,0.876095228569523,1,2,0,0,8.66666666666667,8,1,-0.333333333333333,1.58496250072116,0,1.58496250072116
"766",2475,836,5,4,5,4,1,3,5,5,4,5,3,1,5,5,5,5,5,3,2,5,5,5,5,5,3,1,5,5,8,10,1,1,NA,NA,13,3,5,4,1,5,4.5,5,3.25,1.25,4.5,5,0,1,9.8,3.3,9.9,9.2,5.2,5,5,30.7,15.7695205310047,4,6,0.666666666666667,18,0.674907597602883,0.755555555555556,6.8,4.83333333333333,0.244444444444444,9.2,9.9,0.755555555555556,-0.2,1.97095059445467,1,1.97095059445467
"767",2476,837,5,3,4,2,4,2,5,5,2,5,2,4,3,4,5,2,NA,2,3,2,4,5,2,5,2,3,2,5,10,10,1,1,NA,NA,21.5,3,1,4,1,5,2.25,NA,2,3.5,2.25,4.5,0,1,7.9,2.1,8.9,8.8,4.5,6,4,32.7,18.4454149677727,4,6,0.666666666666667,18,0.70726394790251,0.5,3.5,2.625,0.357142857142857,9,9,0.5,0,2.15563906222957,0,2.15563906222957
"768",2477,838,3,5,5,5,1,4,4,5,5,5,4,2,4,5,5,5,5,5,1,5,4,5,5,5,4,1,5,5,10,10,1,2,NA,NA,0,1,5,4,1,4.5,5,5,4.5,1.25,4.5,4.5,0,2,10,1.5,10,10,4.3,2,4,27.6,11.8340375377318,4,6,0.666666666666667,18,0.820101895143537,0.977777777777778,8.8,2.2,0.0222222222222222,10,10,0.977777777777778,-0.2,3.12192809488736,1,3.12192809488736
"769",2481,839,1,4,5,4,1,3,5,5,5,5,3,5,5,5,5,5,5,5,1,3,4,5,5,5,1,1,3,5,10,10,1,1,NA,NA,8,1,5,5,2,4,4.75,5,3.25,2,3.5,4.75,0,1,9.8,2.2,8,8,6.7,2,4,228.5,406.328889776086,4,6,0.666666666666667,19,0.886259131654621,0.888888888888889,8,0.5,0.111111111111111,8,8,0.888888888888889,-0.2,3.12192809488736,1,3.12192809488736
